Sample;Density;ModulusOfElasticity;Class
Plansee DENSIMET D188 Tungsten-Nickel-Iron Alloy;0.8661627000059996;0.2945736434108527;NonferrousMetal
Plansee INERMET IT170 Tungsten-Nickel-Copper Alloy;0.7877063517336546;0.2558139534883721;NonferrousMetal
Plansee INERMET IT176 Tungsten-Nickel-Copper Alloy;0.8107817482843444;0.2713178294573643;NonferrousMetal
Plansee INERMET IT180 Tungsten-Nickel-Copper Alloy;0.833857144835034;0.27906976744186046;NonferrousMetal
PSM Industries PolyAlloys WNF-7129 Tungsten Heavy Alloy;0.7784761931133786;0.24031007751937983;NonferrousMetal
PSM Industries PolyAlloys WNF-5421 Tungsten Heavy Alloy;0.7877063517336546;0.2565891472868217;NonferrousMetal
PSM Industries PolyAlloys WNF-3515 Tungsten Heavy Alloy;0.8200119069046202;0.26744186046511625;NonferrousMetal
PSM Industries PolyAlloys WNF-2109 Tungsten Heavy Alloy;0.8430873034553099;0.27829457364341087;NonferrousMetal
Zinc, Zn;0.32619842071986005;0.0748062015503876;NonferrousMetal
Zinc ZA-12 (Zn-11Al-1Cu-0.025Mg), Sand Cast;0.27727858003239786;0.06434108527131782;NonferrousMetal
Zinc ILZRO 16 (Zn-1.25Cu-0.2Ti-0.15Cr), Die Cast;0.32619842071986005;0.07519379844961241;NonferrousMetal
Zinc ZA-27 (Zn-27Al-2Cu-0.015Mg), Sand Cast;0.23020477106899082;0.06038759689922481;NonferrousMetal
Zinc Zn-Cu-Ti Alloy (Zn-0.8Cu-0.15Ti), Hot-Rolled;0.32942897623695666;0.05872093023255814;NonferrousMetal
Superplastic Zinc (Zn-22Al), Rolled and Annealed - Longitudinal Properties;0.23851191382723916;0.05271317829457364;NonferrousMetal
Superplastic Zinc (Zn-22Al), Rolled and Annealed - Transverse Properties;0.23851191382723916;0.07209302325581396;NonferrousMetal
Superplastic Zinc (Zn-22Al), Rolled and Annealed;0.23851191382723916;0.0624031007751938;NonferrousMetal
Zinc ZA-8 (Zn-8Al-1Cu-0.02Mg), Die Cast;0.28927778623875655;0.06627906976744186;NonferrousMetal
Zirconium, Zr;0.2998924686520738;0.07325581395348837;NonferrousMetal
Grade 702 Zirconium, Commercially Pure;0.2985079448590324;0.07697674418604651;NonferrousMetal
Grade 704 Zirconium (Zr-1.5Sn);0.3012769924451152;0.07697674418604651;NonferrousMetal
Grade 705 Zirconium (Zr-2.5Nb);0.29573889727294966;0.07589147286821706;NonferrousMetal
ATI Wah Chang Zircadyne Alloy Zr 702;0.2985079448590324;0.07689922480620155;NonferrousMetal
ATI Wah Chang Zircadyne Alloy Zr 705;0.30496905589322554;0.07341085271317829;NonferrousMetal
Materion Vit 1b Zirconium-Based Bulk Metallic Glass (BMG);0.2754325483083427;0.07364341085271317;NonferrousMetal
Materion Vit 601 Zirconium-Based Bulk Metallic Glass (BMG);0.31696826209958423;0.07054263565891472;NonferrousMetal
Materion Vit 106a Zirconium-Based Bulk Metallic Glass (BMG);0.3077381034793083;0.07364341085271317;NonferrousMetal
Mocom (ALBIS) ALTECH HTC FC 1000/100 High Temperature Copolyester;0.05298572555969375;0.00124031007751938;OtherEngineeringMaterials
Arkema LOTADER AX 8900 Terpolymer Ethylene - Acrylic Ester - Glycidyl Methacrylate;0.04190953521536268;6.2015503875969e-06;OtherEngineeringMaterials
Laurel BioComposite Bio-Res™ 20% Composite in HDPE;0.04514009073245924;0.0009069767441860464;OtherEngineeringMaterials
OJSC Plastic ABS 15F ABS Impact and Heat Modifier;0.04652461452550063;0.0015116279069767441;OtherEngineeringMaterials
OJSC Plastic ABS 20F ABS Impact and Heat Modifier;0.04652461452550063;0.0015503875968992248;OtherEngineeringMaterials
OJSC Plastic ABS 28F ABS Impact and Heat Modifier;0.04652461452550063;0.0015116279069767441;OtherEngineeringMaterials
BYK Cloisite 10A Nanoclay;0.08621429659268694;0.003612403100775194;OtherEngineeringMaterials
BYK Cloisite 15A Nanoclay;0.07513810624835587;0.003612403100775194;OtherEngineeringMaterials
BYK Cloisite 20A Nanoclay;0.08021469348950762;0.003612403100775194;OtherEngineeringMaterials
BYK Cloisite 25A Nanoclay;0.08482977279964557;0.003612403100775194;OtherEngineeringMaterials
BYK Cloisite 30B Nanoclay;0.0899063600407973;0.003612403100775194;OtherEngineeringMaterials
BYK Cloisite 93A Nanoclay;0.08529128073065935;0.003612403100775194;OtherEngineeringMaterials
BYK Cloisite Na+ Nanoclay;0.13051905797001123;0.003612403100775194;OtherEngineeringMaterials
Trelleborg AEM Eccospheres W-25 Sodium Borosilicate Glass Microspheres;0.010065487975410858;0.04806201550387597;OtherEngineeringMaterials
Trelleborg AEM Eccospheres W-30 Sodium Borosilicate Glass Microspheres;0.01237302763047983;0.04806201550387597;OtherEngineeringMaterials
Trelleborg AEM Eccospheres IG-101 Sodium Borosilicate Glass Microspheres;0.0146805672855488;0.04806201550387597;OtherEngineeringMaterials
Trelleborg AEM Eccospheres IGD-101 Sodium Borosilicate Glass Microspheres;0.01237302763047983;0.04806201550387597;OtherEngineeringMaterials
Trelleborg AEM Eccospheres FTD-200 Sodium Borosilicate Glass Microspheres;0.007757948320341886;0.04806201550387597;OtherEngineeringMaterials
Trelleborg AEM Eccospheres FTD-250 Sodium Borosilicate Glass Microspheres;0.010065487975410858;0.04806201550387597;OtherEngineeringMaterials
Trelleborg AEM Eccospheres SI-100 Sodium Borosilicate Glass Microspheres;0.0031428690102039405;0.04806201550387597;OtherEngineeringMaterials
Trelleborg AEM Eccospheres SI-130 Sodium Borosilicate Glass Microspheres;0.004527392803245324;0.04806201550387597;OtherEngineeringMaterials
Trelleborg AEM Eccospheres SI-160 Sodium Borosilicate Glass Microspheres;0.005911916596286707;0.04806201550387597;OtherEngineeringMaterials
Trelleborg AEM Eccospheres SI-310 Sodium Borosilicate Glass Microspheres;0.012834535561493625;0.04806201550387597;OtherEngineeringMaterials
Trelleborg AEM Eccospheres SID-230Z Sodium Borosilicate Glass Microspheres;0.009142472113383268;0.04806201550387597;OtherEngineeringMaterials
Chromium Nitride (CrN) PVD Coating;0.27081746899820475;0.15503875968992248;OtherEngineeringMaterials
Titanium Nitride (TiN) Coating;0.23943492968926672;0.46511627906976744;OtherEngineeringMaterials
Momentive Performance Materials Pyrolytic Boron Nitride (PBN) Coating;0.09452143935093525;0.017054263565891473;OtherEngineeringMaterials
Microplasmic Anodizing [Ceramic Coating] for Aluminum, Magnesium, Titanium, Zirconium & Composites;0.1739008034853079;0.21472868217054264;OtherEngineeringMaterials
Plaskolite Hygard EX250 Glaze;0.053908741421721335;0.0018139534883720929;OtherEngineeringMaterials
Touchstone CFOAM 25 Structural Carbon Foam;0.016988106940617777;0.0006410852713178294;OtherEngineeringMaterials
Touchstone CFOAM 20 Structural Carbon Foam;0.013296043492507419;0.0003209302325581395;OtherEngineeringMaterials
Touchstone CFOAM 30 Structural Carbon Foam;0.020726321181829512;0.0006410852713178294;OtherEngineeringMaterials
Carbon-Core CarbonFoam 100 PET;0.0031890198033053202;8.294573643410852e-05;OtherEngineeringMaterials
Carbon-Core CarbonFoam 150 PET;0.005173503906664635;9.45736434108527e-05;OtherEngineeringMaterials
CoreLite BALSASUD Core HW Heavy Weight Balsa Core Material;0.011450011768452242;0.004410852713178295;OtherEngineeringMaterials
CoreLite BALSASUD Core SG Standard Grade Balsa Core Material;0.005450408665272913;0.002767441860465116;OtherEngineeringMaterials
CoreLite BALSASUD Core UL Ultra Lite Balsa Core Material;0.0031428690102039405;0.001736434108527132;OtherEngineeringMaterials
CoreLite PVC 48 Closed-Cell PVC Foam Sheet;0.000747642848242347;6.744186046511627e-05;OtherEngineeringMaterials
CoreLite PVC 60 Closed-Cell PVC Foam Sheet;0.0013014523654589006;8.217054263565891e-05;OtherEngineeringMaterials
CoreLite PVC 80 Closed-Cell PVC Foam Sheet;0.00222446822748649;0.0001062015503875969;OtherEngineeringMaterials
CoreLite PVC 100 Closed-Cell PVC Foam Sheet;0.0031428690102039405;0.0001310077519379845;OtherEngineeringMaterials
DIAB Divinycell HP 60 Sandwich Core Material;0.00152759125165566;5.813953488372093e-05;OtherEngineeringMaterials
DIAB Divinycell HP 80 Sandwich Core Material;0.0022198531481763513;7.751937984496124e-05;OtherEngineeringMaterials
DIAB Divinycell HP 100 Sandwich Core Material;0.0031428690102039405;0.00010077519379844962;OtherEngineeringMaterials
DIAB Divinycell HP 130 Sandwich Core Material;0.004527392803245324;0.00013565891472868216;OtherEngineeringMaterials
DIAB Divinycell HP 160 Sandwich Core Material;0.005911916596286707;0.00015891472868217053;OtherEngineeringMaterials
DIAB Divinycell HP 200 Sandwich Core Material;0.007757948320341886;0.0001937984496124031;OtherEngineeringMaterials
DIAB Divinycell HP 250 Sandwich Core Material;0.010065487975410858;0.00024806201550387597;OtherEngineeringMaterials
DIAB Divinycell H 35 Sandwich Core Material;0.0002815198379184146;3.798449612403101e-05;OtherEngineeringMaterials
DIAB Divinycell H 45 Sandwich Core Material;0.0007430277689322092;4.263565891472868e-05;OtherEngineeringMaterials
DIAB Divinycell H 60 Sandwich Core Material;0.0012968372861487624;5.813953488372093e-05;OtherEngineeringMaterials
DIAB Divinycell H 80 Sandwich Core Material;0.0022198531481763513;7.364341085271318e-05;OtherEngineeringMaterials
DIAB Divinycell HCP 30 Polymer Foam;0.007757948320341886;0.00018604651162790697;OtherEngineeringMaterials
DIAB Divinycell HCP 50 Polymer Foam;0.010065487975410858;0.0002325581395348837;OtherEngineeringMaterials
DIAB Divinycell HCP 70 Polymer Foam;0.01237302763047983;0.0003488372093023256;OtherEngineeringMaterials
Dyplast ISO-CF 2 Polyisocyanurate Foam Core;4.615079310138015e-06;7.751937984496124e-06;OtherEngineeringMaterials
Dyplast ISO-CF 2.5 Polyisocyanurate Foam Core;0.0003738214241211736;7.751937984496124e-06;OtherEngineeringMaterials
Dyplast ISO-CF 3 Polyisocyanurate Foam Core;0.0008214841172045544;7.751937984496124e-06;OtherEngineeringMaterials
Dyplast ISO-CF 4 Polyisocyanurate Foam Core;0.0015598968068266251;1.5503875968992248e-05;OtherEngineeringMaterials
Dyplast ISO-CF 6 Polyisocyanurate Foam Core;0.0029628809171085603;2.325581395348837e-05;OtherEngineeringMaterials
Elliott Company ELFOAM P200 Polyisocyanurate Foam;0.0;7.751937984496124e-06;OtherEngineeringMaterials
Elliott Company ELFOAM P300 Polyisocyanurate Foam;0.020634019595626753;7.751937984496124e-06;OtherEngineeringMaterials
Elliott Company ELFOAM P400 Polyisocyanurate Foam;0.0014814404585542804;7.751937984496124e-06;OtherEngineeringMaterials
Elliott Company ELFOAM P600 Polyisocyanurate Foam;0.002949035679178147;1.5503875968992248e-05;OtherEngineeringMaterials
Evonik ROHACELL 71 HERO Aircraft Grade Polymethacrylimide (PMI) Foam;0.0019890991826694545;9.534883720930233e-05;OtherEngineeringMaterials
Evonik ROHACELL 110 HERO Aircraft Grade Polymethacrylimide (PMI) Foam;0.003604376941217735;0.00014651162790697673;OtherEngineeringMaterials
Evonik ROHACELL 150 HERO Aircraft Grade Polymethacrylimide (PMI) Foam;0.005450408665272913;0.00020852713178294574;OtherEngineeringMaterials
Evonik ROHACELL 200 HERO Aircraft Grade Polymethacrylimide (PMI) Foam;0.007988702285848782;0.0003015503875968992;OtherEngineeringMaterials
Evonik ROHACELL 50 WIND-F Polymethacrylimide Foam;0.0008353293551349682;5.372093023255814e-05;OtherEngineeringMaterials
Evonik ROHACELL 60 WIND-F Polymethacrylimide Foam;0.0012968372861487624;6.844961240310077e-05;OtherEngineeringMaterials
Evonik ROHACELL 80 WIND-F Polymethacrylimide Foam;0.03544842418116956;9.767441860465116e-05;OtherEngineeringMaterials
Evonik ROHACELL 100 WIND-F Polymethacrylimide Foam;0.0031428690102039405;0.00012713178294573643;OtherEngineeringMaterials
General Plastics LAST-A-FOAM TR-15 Polyurethane Foam;0.009603980044397062;0.00014728682170542636;OtherEngineeringMaterials
General Plastics LAST-A-FOAM TR-20 Polyurethane Foam;0.013296043492507419;0.0003643410852713178;OtherEngineeringMaterials
General Plastics LAST-A-FOAM TR-24 Polyurethane Foam;0.016249694250995705;0.0006511627906976744;OtherEngineeringMaterials
General Plastics LAST-A-FOAM FP-5018 Polyurethane Foam;0.009603980044397062;3.6821705426356586e-06;OtherEngineeringMaterials
ITW Insulation TRYMER 200L Polyisocyanurate Foam;4.615079310138015e-06;6.410852713178294e-06;OtherEngineeringMaterials
ITW Insulation TRYMER 250L Polyisocyanurate Foam;0.0003738214241211736;5.612403100775194e-06;OtherEngineeringMaterials
ITW Insulation TRYMER 350L Polyisocyanurate Foam;0.0011168491930533826;6.410852713178294e-06;OtherEngineeringMaterials
ITW Insulation TRYMER 400L Polyisocyanurate Foam;0.00119069046201559;1.2790697674418605e-05;OtherEngineeringMaterials
KAY-CEL CORE U6 Unreinforced Polyurethane Foam;0.0029628809171085603;2.4031007751937985e-05;OtherEngineeringMaterials
KAY-CEL CORE U10 Unreinforced Polyurethane Foam;0.005911916596286707;4.3255813953488376e-05;OtherEngineeringMaterials
KAY-CEL CORE U15 Unreinforced Polyurethane Foam;0.009603980044397062;6.922480620155038e-05;OtherEngineeringMaterials
KAY-CEL CORE U20 Unreinforced Polyurethane Foam;0.013296043492507419;9.612403100775194e-05;OtherEngineeringMaterials
KAY-CEL CORE U25 Unreinforced Polyurethane Foam;0.016988106940617777;0.0001248062015503876;OtherEngineeringMaterials
KAY-CEL CORE U30 Unreinforced Polyurethane Foam;0.020726321181829512;0.00015348837209302327;OtherEngineeringMaterials
Marex Composites Mycell M040 PVC Foam Core;0.0003738214241211736;2.0930232558139536e-05;OtherEngineeringMaterials
Marex Composites Mycell M048 PVC Foam Core;0.0007430277689322092;3.6434108527131784e-05;OtherEngineeringMaterials
Marex Composites Mycell M060 PVC Foam Core;0.0012968372861487624;5.038759689922481e-05;OtherEngineeringMaterials
Marex Composites Mycell M080 PVC Foam Core;0.0022198531481763513;6.744186046511627e-05;OtherEngineeringMaterials
Marex Composites Mycell M100 PVC Foam Core;0.0031428690102039405;9.689922480620155e-05;OtherEngineeringMaterials
Marex Composites Mycell M130 PVC Foam Core;0.004527392803245324;0.00012015503875968992;OtherEngineeringMaterials
Marex Composites Mycell M200 PVC Foam Core;0.007757948320341886;0.00022248062015503873;OtherEngineeringMaterials
Marex Composites Mycell M250 PVC Foam Core;0.010065487975410858;0.0002829457364341085;OtherEngineeringMaterials
Marex Composites Mycell H060 PVC Foam Core;0.0012968372861487624;5.116279069767442e-05;OtherEngineeringMaterials
Marex Composites Mycell H080 PVC Foam Core;0.0022198531481763513;6.666666666666666e-05;OtherEngineeringMaterials
Matrix 999225 Composite Syntactic Foam;0.013619099044217075;0.0006612403100775193;OtherEngineeringMaterials
Matrix 999227 Composite Syntactic Foam;0.018695686285368815;0.0011395348837209302;OtherEngineeringMaterials
Matrix 999229 Composite Syntactic Foam;0.02363382114721642;0.0021472868217054263;OtherEngineeringMaterials
Matrix 999241 Composite Syntactic Foam;0.04237104314637647;0.0034883720930232558;OtherEngineeringMaterials
NMG BalCore™ Balsa Wood Block Density 110 kg/m3;0.003604376941217735;0.0017054263565891474;OtherEngineeringMaterials
NMG BalCore™ Balsa Wood Block Density 160 kg/m3;0.005911916596286707;0.002767441860465116;OtherEngineeringMaterials
NMG BalCore™ Balsa Wood Block Density 220 kg/m3;0.008680964182369475;0.003046511627906977;OtherEngineeringMaterials
Evonik Rohacell 110 IG Industrial Grade Polymethacrylimide (PMI) Foam;0.003604376941217735;0.00012403100775193799;OtherEngineeringMaterials
Evonik Rohacell 110 S Self-Extinguishing Grade Polymethacrylimide (PMI) Foam;0.003604376941217735;0.00011627906976744185;OtherEngineeringMaterials
Evonik Rohacell 110 WF High Heat Grade Polymethacrylimide (PMI) Foam;0.003604376941217735;0.00013953488372093022;OtherEngineeringMaterials
Evonik Rohacell 150EC-4 Electrically Conductive Grade Polymethacrylimide (PMI) Foam;0.005450408665272913;0.00022170542635658913;OtherEngineeringMaterials
Evonik Rohacell 200 WF High Heat Grade Polymethacrylimide (PMI) Foam;0.007988702285848782;0.0002713178294573643;OtherEngineeringMaterials
Evonik Rohacell 31 A Aircraft Grade Polymethacrylimide (PMI) Foam;4.615079310138015e-06;2.7906976744186044e-05;OtherEngineeringMaterials
Evonik Rohacell 51 A Aircraft Grade Polymethacrylimide (PMI) Foam;0.000932246020647865;5.4263565891472874e-05;OtherEngineeringMaterials
Evonik Rohacell 51 S Self-Extinguishing Grade Polymethacrylimide (PMI) Foam;0.000932246020647865;3.875968992248062e-05;OtherEngineeringMaterials
Evonik Rohacell 51 WF High Heat Grade Polymethacrylimide (PMI) Foam;0.000932246020647865;5.813953488372093e-05;OtherEngineeringMaterials
Evonik Rohacell 71 A Aircraft Grade Polymethacrylimide (PMI) Foam;0.0019890991826694545;7.131782945736433e-05;OtherEngineeringMaterials
Evonik Rohacell 71 S Self-Extinguishing Grade Polymethacrylimide (PMI) Foam;0.0019890991826694545;6.976744186046511e-05;OtherEngineeringMaterials
Evonik Rohacell 71 WF High Heat Grade Polymethacrylimide (PMI) Foam;0.0019890991826694545;8.13953488372093e-05;OtherEngineeringMaterials
Evonik Rohacell 71EC-5 Electrically Conductive Grade Polymethacrylimide (PMI) Foam;0.0019937142619795923;7.984496124031008e-05;OtherEngineeringMaterials
Sawbones Third-Generation Simulated Cortical Bone;0.07698413797241105;0.009612403100775194;OtherEngineeringMaterials
Sawbones Second-Generation Simulated Cortical Bone;0.09452143935093525;0.014418604651162792;OtherEngineeringMaterials
Sawbones Solid Rigid Polyurethane Foam 5 pcf Density;0.0022198531481763513;2.48062015503876e-05;OtherEngineeringMaterials
Sawbones Solid Rigid Polyurethane Foam 10 pcf Density;0.005911916596286707;6.666666666666666e-05;OtherEngineeringMaterials
Sawbones Solid Rigid Polyurethane Foam 15 pcf Density;0.009603980044397062;0.00013410852713178294;OtherEngineeringMaterials
Sawbones Solid Rigid Polyurethane Foam 20 pcf Density;0.013296043492507419;0.0002201550387596899;OtherEngineeringMaterials
Sawbones Solid Rigid Polyurethane Foam 30 pcf Density;0.02068017038872813;0.00045891472868217053;OtherEngineeringMaterials
Sawbones Solid Rigid Polyurethane Foam 40 pcf Density;0.028064297284948844;0.0007751937984496124;OtherEngineeringMaterials
Sawbones Solid Rigid Polyurethane Foam 50 pcf Density;0.03544842418116956;0.0011395348837209302;OtherEngineeringMaterials
Sawbones Fourth-Generation Simulated Cortical Bone (Short Fiber Filled Epoxy);0.07421509038632829;0.010077519379844961;OtherEngineeringMaterials
XTX Composites PETCORE™ T80 Structural PET Foam;0.00222446822748649;5.046511627906977e-05;OtherEngineeringMaterials
XTX Composites PETCORE™ T100 Structural PET Foam;0.003110563455032975;6.310077519379845e-05;OtherEngineeringMaterials
XTX Composites PETCORE™ T110 Structural PET Foam;0.003650527734319114;6.596899224806201e-05;OtherEngineeringMaterials
XTX Composites PETCORE™ T130 Structural PET Foam;0.004527392803245324;8.062015503875969e-05;OtherEngineeringMaterials
3A Composites Core Materials BALTEK SB.50 Structural End-Grain Balsa;0.002865964251595664;0.0017054263565891474;OtherEngineeringMaterials
3A Composites Core Materials BALTEK SB.100 Structural End-Grain Balsa;0.005588861044577051;0.002767441860465116;OtherEngineeringMaterials
3A Composites Core Materials BALTEK SB.150 Structural End-Grain Balsa;0.009927035596106719;0.004465116279069767;OtherEngineeringMaterials
3A Composites Core Materials AIREX C51.60 Industrial Processing Foam;0.0012968372861487624;7.751937984496124e-06;OtherEngineeringMaterials
3A Composites Core Materials AIREX C70.40 Universal Structural Foam;0.0003738214241211736;2.1705426356589146e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX C70.48 Universal Structural Foam;0.0008353293551349682;2.325581395348837e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX C70.55 Universal Structural Foam;0.0012968372861487624;3.1007751937984497e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX C70.75 Universal Structural Foam;0.0022198531481763513;4.651162790697674e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX C70.90 Universal Structural Foam;0.0031428690102039405;5.4263565891472874e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX C70.130 Universal Structural Foam;0.004988900734259119;8.527131782945736e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX C70.200 Universal Structural Foam;0.00821945625135568;0.00012403100775193799;OtherEngineeringMaterials
3A Composites Core Materials AIREX C70.250 Universal Structural Foam;0.010526995906424653;0.0001550387596899225;OtherEngineeringMaterials
3A Composites Core Materials AIREX C71.55 Elevated Temperature Structural Foam;0.0012968372861487624;3.1007751937984497e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX C71.75 Elevated Temperature Structural Foam;0.0022198531481763513;3.875968992248062e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX R63.50 Damage Tolerant Foam;0.0012968372861487624;2.325581395348837e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX R63.80 Damage Tolerant Foam;0.0031428690102039405;3.875968992248062e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX R63.140 Damage Tolerant Foam;0.005450408665272913;6.201550387596899e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX R82.80 High Performance Structural Foam;0.0022198531481763513;3.875968992248062e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX R82.110 High Performance Structural Foam;0.003604376941217735;4.651162790697674e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX T90.60 Easy Processing Structural FST Foam;0.0017583452171625574;6.201550387596899e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX T90.100 Easy Processing Structural FST Foam;0.003604376941217735;7.751937984496124e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX T92.80 Easy Processing Structural Foam;0.0022198531481763513;6.201550387596899e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX T92.100 Easy Processing Structural Foam;0.003604376941217735;7.751937984496124e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX T92.110 Easy Processing Structural Foam;0.004065884872231529;9.302325581395348e-05;OtherEngineeringMaterials
3A Composites Core Materials AIREX T92.130 Easy Processing Structural Foam;0.004988900734259119;0.00011627906976744185;OtherEngineeringMaterials
3A Composites Core Materials AIREX T92.200 Easy Processing Structural Foam;0.00821945625135568;0.0001627906976744186;OtherEngineeringMaterials
UBE Tyranno Grade ZMI Ceramic High Temperature Fiber;0.11298175659148703;0.15503875968992248;OtherEngineeringMaterials
UBE Tyranno Grade SA Ceramic High Temperature Fiber;0.1415952483143423;0.2945736434108527;OtherEngineeringMaterials
Zoltek™ PX35 P/TW28-50 Woven Carbon Fiber Fabric;0.0820607252135628;0.1875968992248062;OtherEngineeringMaterials
Mafic Assembled Basalt Roving 300 to 2000 Tex;0.11990437555669393;0.06976744186046512;OtherEngineeringMaterials
Mafic Assembled Basalt Roving 2000 to 3500 Tex;0.11990437555669393;0.06821705426356589;OtherEngineeringMaterials
Mafic Direct Basalt Roving 9 µm Diameter;0.11990437555669393;0.07131782945736434;OtherEngineeringMaterials
Mafic Direct Basalt Roving 19 µm Diameter;0.11990437555669393;0.06666666666666667;OtherEngineeringMaterials
Specialty Materials Boron Monofilament;0.11713532797061117;0.31007751937984496;OtherEngineeringMaterials
DuPont™ Kevlar 149 Fiber, diam. 12 µm;0.06636945555909378;0.1387596899224806;OtherEngineeringMaterials
Teijin Technora Fiber;0.06267739211098342;0.05426356589147287;OtherEngineeringMaterials
Honeywell Spectra 900 Fiber;0.04329405900840406;0.09069767441860466;OtherEngineeringMaterials
Honeywell Spectra 1000 Fiber;0.04329405900840406;0.13333333333333333;OtherEngineeringMaterials
Polyimide Fiber;0.05067818590462477;0.0021705426356589145;OtherEngineeringMaterials
Solvay ThermalGraph DKD Pitch-Based Fiber;0.0986750107300594;0.5875968992248062;OtherEngineeringMaterials
DuPont™ Kevlar 49 Aramid Fiber;0.0649849317660524;0.08682170542635659;OtherEngineeringMaterials
DuPont™ Kevlar 29 Aramid Fiber;0.0649849317660524;0.05449612403100775;OtherEngineeringMaterials
Röchling GoldMember™ Pre-tensioned Fiber Reinforcements;0.08713731245471452;0.03577519379844961;OtherEngineeringMaterials
Innegra™ Techologies Innegra™ S IS-625 Olefinic Fiber;0.03729445590522473;0.011472868217054264;OtherEngineeringMaterials
Innegra™ Techologies Innegra™ S IS-1880 Olefinic Fiber;0.03729445590522473;0.010930232558139534;OtherEngineeringMaterials
Innegra™ Techologies Innegra™ S IS-2800 Olefinic Fiber;0.03729445590522473;0.010620155038759689;OtherEngineeringMaterials
Innegra™ Techologies Innegra™ S IS-3800 Olefinic Fiber;0.03729445590522473;0.010310077519379846;OtherEngineeringMaterials
Kuraray Vectran HT 1500/300 LCP Fiber;0.06313890004199721;0.05813953488372093;OtherEngineeringMaterials
Kuraray Vectran UM 1500/300 LCP Fiber;0.06313890004199721;0.07984496124031007;OtherEngineeringMaterials
Kuraray Vectran NT 1500/300 LCP Fiber;0.06313890004199721;0.040310077519379844;OtherEngineeringMaterials
HM 35 Carbon fiber used in carbon prosthesis;0.0811377093515352;0.2775193798449612;OtherEngineeringMaterials
Glassy Carbon used in heart valve prostheses;0.06775397935213516;0.021705426356589147;OtherEngineeringMaterials
Vapor-deposited Carbon used in heart valve prostheses;0.08621429659268694;0.01317829457364341;OtherEngineeringMaterials
LTI Carbon used in heart valve prostheses;0.08621429659268694;0.01627906976744186;OtherEngineeringMaterials
LTI Carbon with Silicon Carbon used in heart valve prostheses;0.09544445521296284;0.021705426356589147;OtherEngineeringMaterials
Toyobo Dyneema SK60 High Strength Polyethylene Fiber;0.04329405900840406;0.08527131782945736;OtherEngineeringMaterials
Germanium, Ge;0.24405000899940468;0.10077519379844961;OtherEngineeringMaterials
Selenium, Se;0.20805239038032872;0.04488372093023256;OtherEngineeringMaterials
Silicon, Si;0.10605913762628011;0.08682170542635659;OtherEngineeringMaterials
Tellurium, Te;0.28604723072166;0.031007751937984496;OtherEngineeringMaterials
Mateck Gallium Arsenide (GaAs);0.24405000899940468;0.06589147286821706;OtherEngineeringMaterials
Mateck Laser Grade Zinc Selenide, ZnSe CVD;0.2417424693443357;0.05449612403100775;OtherEngineeringMaterials
Mateck Window Grade Zinc Selenide, ZnSe;0.2412809614133219;0.060155038759689916;OtherEngineeringMaterials
Mateck Zinc Sulfide Cleartran (ZnS);0.18728453348470794;0.05775193798449613;OtherEngineeringMaterials
Zinc Sulfide, ZnS, Sphalerite (Zincblende);0.18682302555369415;0.05813953488372093;OtherEngineeringMaterials
Zinc Sulfide, ZnS, Wurtzite;0.18774604141572174;0.05813953488372093;OtherEngineeringMaterials
ALM PA 850 Black Nylon 11 SLS Prototyping Polymer;0.046063106594486834;0.001131782945736434;RapidPrototypingPolymer
ALM PA 620-MF Mineral Fiber Filled Nylon 12 SLS Prototyping Polymer;0.053908741421721335;0.004418604651162791;RapidPrototypingPolymer
ALM PA 650 Nylon 12 SLS Prototyping Polymer;0.045601598663473034;0.001317829457364341;RapidPrototypingPolymer
ALM PA 250 Nylon 12 SLS Prototyping Polymer;0.04514009073245924;0.001503875968992248;RapidPrototypingPolymer
ALM TPE-210-S Prototyping Polymer;0.046063106594486834;6.2015503875969e-06;RapidPrototypingPolymer
ALM PA 605-A Filled Nylon 12 Prototyping Polymer;0.06636945555909378;0.002875968992248062;RapidPrototypingPolymer
ALM PA 614-GS Filled Nylon 12 Prototyping Polymer;0.05483175728374892;0.00248062015503876;RapidPrototypingPolymer
ALM PA-615-GS Filled Nylon 12 Prototyping Polymer;0.06729247142112137;0.0010852713178294573;RapidPrototypingPolymer
ALM PA-616-GS Filled Nylon 12 Prototyping Polymer;0.06729247142112137;0.0031782945736434105;RapidPrototypingPolymer
